run_id,algo,direction,obs,reward,seed,timesteps,completion,trailer_cte,max_hitch,jackknife,ep_return,n_episodes
td3__forward__lidar24__dense__s2,td3,forward,lidar24,dense,2,500000,1.0,0.21937914415101134,0.08010954333440168,0.0,628.1128499235492,256
td3__forward__lidar24__tractor_focus__s0,td3,forward,lidar24,tractor_focus,0,100000,0.0,1.1786130856281063,0.8026667277881643,0.0,-483.000938070006,4096
td3__forward__lidar24__tractor_focus__s0,td3,forward,lidar24,tractor_focus,0,200000,0.7394366197183099,0.715583455913492,0.5207165715245294,0.0,282.602986464058,284
td3__forward__lidar24__tractor_focus__s0,td3,forward,lidar24,tractor_focus,0,300000,1.0,0.29868686925015436,0.1007743449517875,0.0,638.1555955149233,256
td3__forward__lidar24__tractor_focus__s0,td3,forward,lidar24,tractor_focus,0,400000,1.0,0.5911647438904966,0.12469326693098992,0.0,557.0230074562132,256
td3__forward__lidar24__tractor_focus__s0,td3,forward,lidar24,tractor_focus,0,500000,1.0,0.41188535203645327,0.12945599007070996,0.0,577.8986143216362,256
td3__forward__lidar24__tractor_focus__s1,td3,forward,lidar24,tractor_focus,1,100000,0.0,1.0136297048418923,0.510712876305032,0.0,-672.5038208040199,1244
td3__forward__lidar24__tractor_focus__s1,td3,forward,lidar24,tractor_focus,1,200000,0.0,1.3670217633062511,0.3623794035719008,0.0,-1039.0490703674857,551
td3__forward__lidar24__tractor_focus__s1,td3,forward,lidar24,tractor_focus,1,300000,1.0,0.5472769655021639,0.09353880598791875,0.0,574.864268240317,256
td3__forward__lidar24__tractor_focus__s1,td3,forward,lidar24,tractor_focus,1,400000,1.0,0.9369585556825879,0.10317903524264693,0.0,398.0859951556579,256
td3__forward__lidar24__tractor_focus__s1,td3,forward,lidar24,tractor_focus,1,500000,1.0,1.0731688294968809,0.13635450485162437,0.0,314.77833401260335,256
td3__forward__lidar24__tractor_focus__s2,td3,forward,lidar24,tractor_focus,2,100000,0.0,0.747407466513333,0.41821135036869383,0.0,-516.8332912129351,2919
td3__forward__lidar24__tractor_focus__s2,td3,forward,lidar24,tractor_focus,2,200000,1.0,1.1967290831516684,0.11792004876770079,0.0,-86.32603904600425,256
td3__forward__lidar24__tractor_focus__s2,td3,forward,lidar24,tractor_focus,2,300000,1.0,0.8975146718899281,0.10838517703814432,0.0,363.66961750939004,256
td3__forward__lidar24__tractor_focus__s2,td3,forward,lidar24,tractor_focus,2,400000,1.0,1.176244643500291,0.22263952624052763,0.0,158.1615322545095,256
td3__forward__lidar24__tractor_focus__s2,td3,forward,lidar24,tractor_focus,2,500000,1.0,0.9335956403788791,0.32233329489827156,0.0,351.0863350091652,256
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,100000,0.0,1.1778051336680009,0.804644113057293,0.0,-463.11813035559123,4096
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,200000,0.0,1.1817262871576535,0.8042199960909784,0.0,-463.3211813645107,4096
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,300000,1.0,0.9711391480974505,0.09971789320115931,0.0,409.5367508683752,256
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,400000,0.833922261484099,0.3515199398890028,0.11320144480403657,0.0,611.0880252162964,283
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,500000,0.0,0.9002919887347756,0.2956458418047987,0.0,-285.1042498577633,512
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,100000,0.0,1.1699014722673156,0.8040056515892502,0.0,-462.82428729657863,4096
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,200000,0.010194624652455977,0.8654712673760815,0.48584081504607884,0.0,-171.67866784866962,1079
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,300000,1.0,1.2103408555229525,0.11928548238938674,0.0,337.3560867736501,256
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,400000,0.8121019108280255,1.3099840668681508,0.15457630508644565,0.0,193.02219519000252,314
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,500000,1.0,1.332352956735189,0.1071699098974932,0.0,318.7048078792577,256
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,100000,0.0,1.1766226632839094,0.8038218304718612,0.0,-463.24816042270993,4096
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,200000,0.0,1.1751548427435843,0.8038073696225183,0.0,-463.1576216355485,4096
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,300000,0.0,1.1752722765775814,0.8039738578954712,0.0,-463.1730907968225,4096
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,400000,0.0,1.7041902306373453,0.1266096236138809,0.0,-510.07541898074237,492
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,500000,1.0,0.6179229987723185,0.09359587963263039,0.0,520.2631912978832,256
td3__forward__lidar24__guided__s0,td3,forward,lidar24,guided,0,100000,0.0,0.8497136172166464,0.24072597524256198,0.0,-527.6849846188838,958
td3__forward__lidar24__guided__s0,td3,forward,lidar24,guided,0,200000,1.0,1.041241947576832,0.3097075665718876,0.0,364.1210409432242,256
td3__forward__lidar24__guided__s0,td3,forward,lidar24,guided,0,300000,1.0,1.7341304898729275,0.16550644687958993,0.0,271.4146850505879,256
td3__forward__lidar24__guided__s0,td3,forward,lidar24,guided,0,400000,1.0,0.9783575154744166,0.12100080656819046,0.0,374.721917348681,256
td3__forward__lidar24__guided__s0,td3,forward,lidar24,guided,0,500000,1.0,1.0255291791354761,0.12271920769126154,0.0,366.4754796204503,256
td3__forward__lidar24__guided__s1,td3,forward,lidar24,guided,1,100000,0.0,1.1828914874186158,0.8044038961658547,0.0,-512.9588121982771,4095
td3__forward__lidar24__guided__s1,td3,forward,lidar24,guided,1,200000,0.0,1.1804885584662546,0.803577260376187,0.0,-463.23746403940663,4096
td3__forward__lidar24__guided__s1,td3,forward,lidar24,guided,1,300000,0.0,1.1821668241866998,0.8040017635794356,0.0,-463.31128022037416,4096
td3__forward__lidar24__guided__s1,td3,forward,lidar24,guided,1,400000,0.0,1.182724759955704,0.8030225000111386,0.0,-463.40469900629137,4096
td3__forward__lidar24__guided__s1,td3,forward,lidar24,guided,1,500000,0.0,1.1790316038070225,0.8044989174959483,0.0,-463.17807277584575,4096
td3__forward__lidar24__guided__s2,td3,forward,lidar24,guided,2,100000,0.0,1.185869223686467,0.8039496120181866,0.0,-512.9604893463473,4096
td3__forward__lidar24__guided__s2,td3,forward,lidar24,guided,2,200000,0.0,1.1857911557156353,0.8030340821715072,0.0,-463.34275358078884,4096
td3__forward__lidar24__guided__s2,td3,forward,lidar24,guided,2,300000,0.0,1.1866393733517064,0.8039265561092179,0.0,-463.28673988393916,4096
td3__forward__lidar24__guided__s2,td3,forward,lidar24,guided,2,400000,0.0,1.1819466043821714,0.802870030151098,0.0,-463.17193410930884,4096
td3__forward__lidar24__guided__s2,td3,forward,lidar24,guided,2,500000,0.0,1.1865258337735436,0.8041584536113078,0.0,-463.29960357518667,4096
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,100096,0.0,1.1093848747255781,0.7933976160475857,0.0,-691.2663307468313,558
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,200192,0.0,0.7474320730043885,0.6149279118301123,0.0,-437.44788889332983,582
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,300288,0.475177304964539,0.7122895321365931,0.39519303452320415,0.0,-143.55247776764332,423
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,400384,0.5194805194805194,0.8342505786518342,0.23668356295916942,0.0,-345.4940536420744,385
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,500480,1.0,0.8888251626664936,0.11089542968693422,0.0,166.65432672081616,256
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,600576,0.0,0.7638530499228382,0.2995777657326673,0.0,-536.364555844031,2304
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,700672,0.0,0.7119411150244906,0.2148500147451471,0.0,-738.4142756061464,1430
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,800768,0.04712041884816754,0.9727357093452521,0.1453305922552657,0.0,-909.9917898100224,573
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,900864,0.0,1.5161987749860422,1.0047879160847515,0.0,-441.10528142544,1024
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1000960,0.45537757437070936,0.6301990844806671,0.4331105442832755,0.0,78.8505758782576,437
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1101056,0.0,1.3165381022382352,0.32039955452918323,0.0,-1099.853222159085,697
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1201152,0.7716262975778547,0.5575617616165429,0.25940291663457776,0.0,335.0014601650506,289
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1301248,0.740983606557377,0.6402478126084671,0.2678393251583224,0.0,288.7541524098866,305
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1401344,0.7474747474747475,0.6379665266081987,0.27852034368097583,0.0,220.14092234557685,297
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1501440,1.0,0.5527193084778524,0.11910524951963453,0.0,496.20973704738594,256
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1601536,0.96484375,0.5955703826068348,0.09348977723857388,0.0,384.083595460952,256
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1701632,0.025341130604288498,1.2127085907509154,0.12935411910477437,0.0,-776.772486306523,513
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1801728,0.0,1.5866371800748538,0.17919054724074698,0.0,-1547.443730973185,740
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,1901824,0.023109243697478993,2.0941195097367573,0.15028408332532192,0.0,-2594.5952247301234,476
ppo__forward__lidar24__dense__s0,ppo,forward,lidar24,dense,0,2001920,1.0,1.5768215866679554,0.13121578641585074,0.0,-823.9028277207531,256
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,100096,0.0,0.9373785645182854,0.6344808054467043,0.0,-557.6265560485009,528
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,200192,0.0,1.0201010197423261,0.7922542405176354,0.0,-637.0152426150354,498
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,300288,0.41098901098901097,0.8339814866848558,0.6259766479769906,0.0,-217.94015934348548,455
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,400384,0.47794117647058826,0.7361311966514787,0.3700004654260827,0.0,-138.25589741131733,408
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,500480,0.0,1.0152867919399373,0.19901453990434093,0.0,-992.4076534008266,743
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,600576,0.0,1.0459632428664567,0.5218171519592205,0.0,-298.06023775076324,3969
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,700672,0.0,0.923043066948591,0.5359152888864864,0.0,-422.31988817318927,1171
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,800768,0.0,1.1746426075288783,0.8028518748760689,0.0,-494.5656144711178,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,900864,0.0,1.1775384130019038,0.8035155364736387,0.0,-494.7143130806256,4095
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1000960,0.0,1.17596149567154,0.8028307279164437,0.0,-494.616371241702,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1101056,0.0,1.177924889187282,0.8029744747618679,0.0,-494.6917446816436,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1201152,0.0,1.1769228325786418,0.80367504953756,0.0,-494.70390892803334,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1301248,0.0,1.1766578543302064,0.8033254325564485,0.0,-494.61962173672714,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1401344,0.0,1.176506215613712,0.8033128597453469,0.0,-494.6637007572816,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1501440,0.0,1.1743405370579332,0.80400939140236,0.0,-494.5845698184023,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1601536,0.0,1.1760477892581505,0.8023952119110618,0.0,-494.60419664269,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1701632,0.0,1.1768524661335904,0.8041126374942188,0.0,-494.7374799098858,4095
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1801728,0.0,1.1739094723195724,0.8029201294993982,0.0,-494.5583401048128,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,1901824,0.0,1.1770735220675355,0.8034012278658338,0.0,-494.68380124257095,4096
ppo__forward__lidar24__dense__s1,ppo,forward,lidar24,dense,1,2001920,0.0,1.177439327828247,0.803124385070987,0.0,-494.70354856060817,4096
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,100096,0.001893939393939394,1.1339968274941072,0.5541249744481209,0.0,-878.2255349553886,528
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,200192,0.0,0.8347914446239544,0.5512305506070455,0.0,-581.77631279739,600
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,300288,0.42070484581497797,0.8464273331147585,0.5861198924449047,0.0,-190.85059704188686,454
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,400384,0.536,0.7179648687048141,0.39820908494790397,0.0,-42.66927456019105,375
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,500480,0.933852140077821,0.529537265762973,0.17323617848788717,0.0,377.39990740937407,257
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,600576,0.0,1.0050952053516586,0.5981433597994057,0.0,-273.25878483094283,4620
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,700672,0.0,1.0897586892082998,0.5890531453824804,0.0,-322.43583427161536,3884
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,800768,0.0,0.7081301550867456,0.5222020356429956,0.0,-499.4500042686633,2986
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,900864,0.0,0.31851031330452056,0.5379140859270448,0.0,-433.6479245116158,1626
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1000960,0.0,0.41325290039957097,0.261603534587389,0.0,-323.14429626128555,1701
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1101056,0.0,0.44933048502452055,0.2562000728163092,0.0,-344.509573922663,1041
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1201152,0.018151815181518153,0.5629065933356583,0.2651650616192188,0.0,-403.93763351972694,606
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1301248,0.0014184397163120568,0.9888436708259478,0.6663914663571838,0.0,-552.0669487969202,705
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1401344,0.5380281690140845,0.9044685160055488,0.5615345918376681,0.0,-150.9922000021572,355
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1501440,0.6498422712933754,0.7295540648654585,0.32770670708327637,0.0,60.692322249096094,317
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1601536,0.7441860465116279,0.6188037132794589,0.19607223676783697,0.0,105.98595756285101,301
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1701632,0.7785467128027682,0.646186809307415,0.16385068540754616,0.0,93.15247172306458,289
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1801728,0.8048780487804879,0.6951190025074045,0.1316232865072709,0.0,95.62501345136575,287
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,1901824,1.0,0.48364244657459926,0.09846175569691695,0.0,471.30890837602965,256
ppo__forward__lidar24__dense__s2,ppo,forward,lidar24,dense,2,2001920,1.0,0.7583576752480643,0.09813785445294343,0.0,359.4056346214486,256
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,100096,0.0,1.0402078337921885,0.6698347935303064,0.0,-531.0103241158355,683
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,200192,0.0,0.9698258729087217,0.7784333702328127,0.0,-527.3201209979001,517
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,300288,0.0019342359767891683,0.8221719797673909,0.42918134003704705,0.0,-550.8526754419286,517
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,400384,0.4767726161369193,0.6529087228146777,0.42386402521273325,0.0,-22.328505773114035,409
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,500480,0.5971014492753624,1.0985162591748403,0.2717387240649997,0.0,-457.88050797242886,345
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,600576,0.0,1.1109185868057285,0.5956660860546252,0.0,-491.7377021028529,3928
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,700672,0.0,1.018482988774763,0.5087472873726947,0.0,-278.1651211321198,4099
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,800768,0.0,1.3320697278260905,0.7500897930311495,0.0,-684.5723224879737,938
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,900864,0.0022123893805309734,0.9891099561796906,0.7286471800334686,0.0,-379.5855238117007,452
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1000960,0.0,0.76168679158031,0.45701407329386423,0.0,-526.5345670913322,877
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1101056,0.02122641509433962,0.8630630918262534,0.5913266336439915,0.0,-374.531742978086,424
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1201152,0.0,0.8626211140152635,0.5965542238916276,0.0,-320.69553387530533,865
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1301248,0.010084033613445379,0.8685686718231791,0.6014452383798712,0.0,-517.4654063427655,595
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1401344,0.0,1.1633167066669392,0.4845215908900831,0.0,-765.3400727835037,2297
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1501440,0.0,1.997183775417343,0.7353949952081776,0.0,-878.1553511220309,1634
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1601536,0.0,2.0497630470833212,0.7122684286613213,0.0,-841.8766248046942,1520
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1701632,0.0,1.8929691147438035,0.8748372081787356,0.0,-702.3919455201254,1147
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1801728,0.0,1.123550563109032,0.7080401497906871,0.0,-270.0942817026405,1279
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,1901824,0.0,1.2661527605963347,0.7110229214524583,0.0,-521.5696656886787,969
ppo__forward__lidar24__tractor_focus__s0,ppo,forward,lidar24,tractor_focus,0,2001920,0.001394700139470014,1.1032593906421686,0.7945480985538398,0.0,-390.33651237211154,717
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,100096,0.0,0.8840057077051824,0.7357735554218292,0.0,-388.9203172099729,625
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,200192,0.3760504201680672,0.8186543387948736,0.6061489850032229,0.0,-154.29113993212064,476
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,300288,0.47317073170731705,0.6804503397394823,0.48915902056345123,0.0,-17.89266214014099,410
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,400384,0.49740932642487046,0.6132017200468839,0.2893030688629867,0.0,-16.379640632445945,386
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,500480,0.0,1.0498146676789841,0.41283036781885135,0.0,-897.190558306806,1108
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,600576,0.0,1.1670098122129688,0.7859250451482391,0.0,-279.0700294400356,4103
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,700672,0.0,1.1316776004114368,0.7590881872785923,0.0,-273.64215725743145,4347
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,800768,0.0,1.0805901756033256,0.7190346186524196,0.0,-268.55821173023725,4530
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,900864,0.0,1.0886820540898694,0.7256255772384658,0.0,-269.37902932649564,4454
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1000960,0.0,1.1241325497085146,0.7523533823354154,0.0,-272.77438509964543,4348
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1101056,0.0,1.042195015565412,0.6855700312504117,0.0,-265.96130332183975,4642
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1201152,0.0,0.7969503100983842,0.6146836417323209,0.0,-257.7087588878201,3585
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1301248,0.0,0.49772673584237276,0.6871743215728467,0.0,-351.2208858707793,1477
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1401344,0.0,0.6132555825083716,0.596845890568421,0.0,-263.90096544397784,2712
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1501440,0.0,0.6519906574513764,0.5630723633514743,0.0,-259.0835313477001,2968
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1601536,0.0,0.49240751459076193,0.5617557245791608,0.0,-278.8881181297336,2295
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1701632,0.0,0.4681757065983589,0.5291390199978745,0.0,-275.5221258325516,2373
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1801728,0.0,0.42302204840668906,0.5003622147701215,0.0,-265.321822984207,2244
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,1901824,0.0,0.2607155233994252,0.4550157690412613,0.0,-272.2825568431489,1603
ppo__forward__lidar24__tractor_focus__s1,ppo,forward,lidar24,tractor_focus,1,2001920,0.0008896797153024911,0.33071559185535304,0.327787832983395,0.0,-256.31126261087974,1124
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,100096,0.0,0.8930202928419249,0.5286944820819532,0.0,-407.0598675578708,816
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,200192,0.010526315789473684,0.9602687770810335,0.6513394069671631,0.0,-597.6166037857721,475
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,300288,0.06443298969072164,0.9353846244908584,0.5239796212960764,0.0,-541.9781609503948,388
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,400384,0.5490196078431373,0.7695873498017289,0.3932304979622865,0.0,-15.055616306312626,357
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,500480,0.0,0.9032536619815119,0.6088418494701201,0.0,-281.0879010746102,2587
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,600576,0.0,1.039645656522704,0.7200990892219222,0.0,-274.59461203681633,2376
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,700672,0.0,1.0738752085350787,0.6541653896256439,0.0,-289.2712357805541,2158
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,800768,0.0,0.9282711227165908,0.6870804355982147,0.0,-315.2888717354852,1611
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,900864,0.0,0.884493203381134,0.6774443005849049,0.0,-429.6781604193048,1109
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,1000960,0.0,0.8122857607072417,0.7387218473591294,0.0,-343.030146130394,681
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,1101056,0.0013966480446927375,0.7797498388085686,0.6423356698919608,0.0,-363.39552937897963,716
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,1201152,0.0,1.1121732325126805,0.4749547561135473,0.0,-765.5531486111822,2370
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,1301248,0.0,2.1505075992682947,0.8835306674996509,0.0,-858.845905339114,1580
ppo__forward__lidar24__tractor_focus__s2,ppo,forward,lidar24,tractor_focus,2,1401344,0.0,2.08008408691812,0.8399025651861782,0.0,-783.5611619320829,1574
