run_id,algo,direction,obs,reward,seed,timesteps,completion,trailer_cte,max_hitch,jackknife,ep_return,n_episodes
dqn__forward__state__dense__s1,dqn,forward,state,dense,1,400000,1.0,0.7241847502176536,0.10978278680704534,0.0,452.07480387486817,256
dqn__forward__state__dense__s1,dqn,forward,state,dense,1,500000,1.0,0.5366965888756725,0.1882670801714994,0.0,549.1977875408265,256
dqn__forward__state__dense__s2,dqn,forward,state,dense,2,100000,1.0,0.33159656441486907,0.09853755900257966,0.0,622.105709142983,256
dqn__forward__state__dense__s2,dqn,forward,state,dense,2,200000,1.0,0.28051941575505573,0.09641554198242375,0.0,632.1200987510383,256
dqn__forward__state__dense__s2,dqn,forward,state,dense,2,300000,1.0,0.24643503189006466,0.11007963758311234,0.0,637.1047934410162,256
dqn__forward__state__dense__s2,dqn,forward,state,dense,2,400000,1.0,0.24089898414091865,0.09598792882025009,0.0,631.7270884062164,256
dqn__forward__state__dense__s2,dqn,forward,state,dense,2,500000,1.0,0.2130797846189343,0.08214730837062234,0.0,636.86485628644,256
dqn__forward__state__tractor_focus__s0,dqn,forward,state,tractor_focus,0,100000,0.9586466165413534,0.23936660935233214,0.1612836454147683,0.0,576.3594893102957,266
dqn__forward__state__tractor_focus__s0,dqn,forward,state,tractor_focus,0,200000,1.0,0.2932096018449565,0.09523263943265271,0.0,637.7015776368789,256
dqn__forward__state__tractor_focus__s0,dqn,forward,state,tractor_focus,0,300000,1.0,0.25558765876765793,0.09488910026993835,0.0,641.3515333393589,256
dqn__forward__state__tractor_focus__s0,dqn,forward,state,tractor_focus,0,400000,0.0,1.1715243102893607,0.7984469306247775,0.0,-482.7994212802364,4096
dqn__forward__state__tractor_focus__s0,dqn,forward,state,tractor_focus,0,500000,0.9922480620155039,0.9280540666970889,0.2435789919176767,0.0,324.4468194726242,258
dqn__forward__state__tractor_focus__s1,dqn,forward,state,tractor_focus,1,100000,0.7060702875399361,0.27178850531903853,0.12719720748726265,0.0,341.51592666749895,313
dqn__forward__state__tractor_focus__s1,dqn,forward,state,tractor_focus,1,200000,1.0,0.24460810022304322,0.09125244112874498,0.0,643.0576609876007,256
dqn__forward__state__tractor_focus__s1,dqn,forward,state,tractor_focus,1,300000,1.0,0.28939844626533695,0.10640972882902133,0.0,638.345656353451,256
dqn__forward__state__tractor_focus__s1,dqn,forward,state,tractor_focus,1,400000,1.0,0.29984859144450665,0.10015431914507644,0.0,635.179257677868,256
dqn__forward__state__tractor_focus__s1,dqn,forward,state,tractor_focus,1,500000,0.0,1.0943698887803932,0.7610709668758014,0.0,-486.99871700267215,3840
dqn__forward__state__tractor_focus__s2,dqn,forward,state,tractor_focus,2,100000,0.9296296296296296,0.219084986001582,0.13034566354558424,0.0,565.1449237486934,270
dqn__forward__state__tractor_focus__s2,dqn,forward,state,tractor_focus,2,200000,1.0,0.29358555754018856,0.1138879554819141,0.0,639.9374223724008,256
dqn__forward__state__tractor_focus__s2,dqn,forward,state,tractor_focus,2,300000,1.0,0.2447696547016686,0.10398978636658285,0.0,643.4212484657764,256
dqn__forward__state__tractor_focus__s2,dqn,forward,state,tractor_focus,2,400000,1.0,0.25136271947074956,0.0966672662034398,0.0,643.9559225533158,256
dqn__forward__state__tractor_focus__s2,dqn,forward,state,tractor_focus,2,500000,1.0,0.2615862756196238,0.10120806469058152,0.0,639.9752572821453,256
dqn__forward__state__multiplicative__s0,dqn,forward,state,multiplicative,0,100000,0.42884990253411304,0.7096276390357918,0.42947290286959144,0.0,180.0713042534759,513
dqn__forward__state__multiplicative__s0,dqn,forward,state,multiplicative,0,200000,0.6592797783933518,0.6746902090556715,0.24346690695639958,0.0,378.29903822203767,361
dqn__forward__state__multiplicative__s0,dqn,forward,state,multiplicative,0,300000,0.0,1.173955320512998,0.8031532044697087,0.0,-463.0261954513634,4096
dqn__forward__state__multiplicative__s0,dqn,forward,state,multiplicative,0,400000,0.6085790884718498,1.2242282100233477,0.33673661775467545,0.0,48.93755377854394,373
dqn__forward__state__multiplicative__s0,dqn,forward,state,multiplicative,0,500000,0.5255474452554745,1.356563600618644,0.3680940839278437,0.0,-73.58235207056504,411
dqn__forward__state__multiplicative__s1,dqn,forward,state,multiplicative,1,100000,0.416988416988417,0.2836856296602511,0.34861192533847046,0.0,226.04908666812207,518
dqn__forward__state__multiplicative__s1,dqn,forward,state,multiplicative,1,200000,0.0,1.1761036727024132,0.8018353269726504,0.0,-463.17947744469143,4096
dqn__forward__state__multiplicative__s1,dqn,forward,state,multiplicative,1,300000,0.0,0.641108281644417,0.3071741484632285,0.0,-486.9604402136655,2716
dqn__forward__state__multiplicative__s1,dqn,forward,state,multiplicative,1,400000,0.9961089494163424,0.628456219140938,0.1495258415603452,0.0,481.9198444702659,257
dqn__forward__state__multiplicative__s1,dqn,forward,state,multiplicative,1,500000,0.0009319664492078285,0.7384465129428094,0.4300876294938849,0.0,-378.8594076090971,1073
dqn__forward__state__multiplicative__s2,dqn,forward,state,multiplicative,2,100000,0.7327327327327328,0.3289395386228595,0.23227740006448627,0.0,557.5591864488923,333
dqn__forward__state__multiplicative__s2,dqn,forward,state,multiplicative,2,200000,0.7903780068728522,0.47850860177178006,0.15459790281772204,0.0,559.6410825551873,291
dqn__forward__state__multiplicative__s2,dqn,forward,state,multiplicative,2,300000,0.0032102728731942215,1.2346602808447769,0.1957399101739519,0.0,-458.6600271878698,623
dqn__forward__state__multiplicative__s2,dqn,forward,state,multiplicative,2,400000,0.0,1.6419851791810733,1.0460535869383947,0.0,-504.7380959436147,1601
dqn__forward__state__multiplicative__s2,dqn,forward,state,multiplicative,2,500000,0.0,1.169220019816744,0.7714063471212285,0.0,-463.3702514760845,4096
dqn__forward__state__guided__s0,dqn,forward,state,guided,0,100000,0.0,1.174157530069222,0.803147442638874,0.0,-616.5677368861361,4096
dqn__forward__state__guided__s0,dqn,forward,state,guided,0,200000,0.0,0.5093935350784935,0.2691801465928641,0.0,-594.5236453779103,2752
dqn__forward__state__guided__s0,dqn,forward,state,guided,0,300000,0.0,1.1801096191898839,0.8046490761771565,0.0,-617.0390699222189,4096
dqn__forward__state__guided__s0,dqn,forward,state,guided,0,400000,0.0,0.9447626259898535,0.46555262565042577,0.0,-565.9983214528943,3554
dqn__forward__state__guided__s0,dqn,forward,state,guided,0,500000,0.009727626459143969,0.6092758020281004,0.3108748671479146,0.0,-624.1096406839562,1542
dqn__forward__state__guided__s1,dqn,forward,state,guided,1,100000,0.0,1.1761579875160715,0.8039001342986012,0.0,-602.6908905073069,4096
dqn__forward__state__guided__s1,dqn,forward,state,guided,1,200000,0.451271186440678,0.4579430138871641,0.5499642856134961,0.0,-329.90037631332893,472
dqn__forward__state__guided__s1,dqn,forward,state,guided,1,300000,0.0,0.9703541257929179,0.4682408857212572,0.0,-565.3887900851417,3585
dqn__forward__state__guided__s1,dqn,forward,state,guided,1,400000,0.0,0.4821359254307712,0.2254034092122068,0.0,-595.6514444511066,2400
dqn__forward__state__guided__s1,dqn,forward,state,guided,1,500000,0.7040229885057471,2.089796492839647,0.31813632898118305,0.0,-709.527274819712,348
dqn__forward__state__guided__s2,dqn,forward,state,guided,2,100000,1.0,0.14939158590381957,0.08971150877187109,0.0,85.34955840402893,256
dqn__forward__state__guided__s2,dqn,forward,state,guided,2,200000,1.0,0.15243706288101055,0.0970779297786074,0.0,90.20153296495664,256
dqn__forward__state__guided__s2,dqn,forward,state,guided,2,300000,0.0,1.175231728898143,0.80022632497862,0.0,-603.9059650514589,4095
dqn__forward__state__guided__s2,dqn,forward,state,guided,2,400000,0.0,1.483848509490551,0.23391435679649553,0.0,-766.8224710349689,1202
dqn__forward__state__guided__s2,dqn,forward,state,guided,2,500000,0.0,0.8531837138616536,0.39695697230265603,0.0,-565.1365279586751,3324
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,100096,0.0,0.4922689642517193,0.18952478053761415,0.0,-492.1237548681124,619
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,200192,0.0,0.49617309197787346,0.4376719857585065,0.0,-494.18665597561926,1960
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,300288,0.0,1.5886358437093655,0.9721973133938653,0.0,-892.9973903323067,1470
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,400384,0.0,1.0463256705596287,0.7030450531476459,0.0,-623.0014883514672,688
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,500480,0.0,0.7830952470185151,0.3219853778429366,0.0,-736.2924929535906,812
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,600576,0.0,0.8099938769696503,0.1863572133642701,0.0,-824.9615821315657,538
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,700672,0.0,0.8527978628815494,0.1682253103933907,0.0,-866.0692822543574,533
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,800768,0.5462184873949579,0.4287661545474183,0.14491566983299428,0.0,-0.5608826591652826,357
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,900864,0.0,0.7740497433705957,0.15534878404893251,0.0,-827.2614357636475,521
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1000960,1.0,0.4549314054040208,0.09646141968551092,0.0,430.34204949667793,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1101056,0.94921875,0.7039010141028939,0.11616396435420029,0.0,53.86751176730536,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1201152,1.0,0.26544027731661435,0.11552150345960399,0.0,573.0441002305093,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1301248,1.0,0.4049117510088278,0.09346976933738915,0.0,536.4578841036532,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1401344,1.0,0.579036688635486,0.11006297007043031,0.0,436.42524240243904,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1501440,1.0,0.23470350774054216,0.11353711556148482,0.0,603.472625435305,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1601536,1.0,0.23376151441943413,0.10389085268980125,0.0,620.4838654427767,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1701632,1.0,0.19023445354157656,0.09998601182087441,0.0,629.9533024951816,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1801728,1.0,0.18768331258080073,0.09638917664415203,0.0,632.3353910394944,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,1901824,1.0,0.21543825093481384,0.09813661393127404,0.0,631.2561647742987,256
ppo__forward__state__dense__s0,ppo,forward,state,dense,0,2001920,1.0,0.22200781331113167,0.10401993071718607,0.0,630.3836047961377,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,100096,0.0,0.38411523057255453,0.33180894367865804,0.0,-506.12613036377417,1827
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,200192,0.0,0.6516067122373153,0.46739676331326885,0.0,-490.1393934837515,2557
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,300288,0.0,0.8480191574564848,0.5747437331817047,0.0,-491.83722943647405,3087
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,400384,0.0,0.943534179985906,0.654755324390835,0.0,-483.77050638761665,1459
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,500480,0.0,0.7818244185679556,0.7563960323292375,0.0,-395.1832497010336,634
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,600576,0.0,0.9911186876792581,0.42166000191282466,0.0,-861.7598810324906,721
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,700672,0.0,1.4419260246469487,0.4050697831058861,0.0,-1401.466081257776,532
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,800768,0.9198473282442748,0.9889114142681067,0.18004811321961062,0.0,-314.6322139460685,262
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,900864,0.13231552162849872,1.1385612168038814,0.13711815843069522,0.0,-1200.4420000814125,393
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1000960,0.031746031746031744,0.8315537813092839,0.13717853189963433,0.0,-852.042904878521,504
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1101056,0.04310344827586207,0.8668341620879636,0.127641668848308,0.0,-842.610575455807,464
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1201152,1.0,0.3931932975987113,0.09399533885880373,0.0,486.76875282710097,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1301248,1.0,0.23286290474583002,0.10920745413386612,0.0,585.1103197616908,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1401344,1.0,0.24814338981822476,0.10724826683144784,0.0,593.4860497082,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1501440,1.0,0.21795560359839045,0.09768395587889245,0.0,623.84534749249,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1601536,1.0,0.2985975453477811,0.11139585907221772,0.0,611.5633568046105,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1701632,1.0,0.5898013271640326,0.13795520563144237,0.0,514.9167139451843,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1801728,1.0,0.25871864691796825,0.11067092212033458,0.0,620.5859444395464,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,1901824,1.0,0.18610881044314953,0.09463975343169295,0.0,632.3526817127131,256
ppo__forward__state__dense__s1,ppo,forward,state,dense,1,2001920,1.0,0.1725072093305104,0.08902109272457892,0.0,630.3401639056392,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,100096,0.0,0.2754703952468188,0.1859432691143506,0.0,-562.1656844813126,1072
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,200192,0.0,0.7254994717592044,0.6101799715558318,0.0,-479.1406659446617,2689
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,300288,0.0,0.7075154866087174,0.4803669666918841,0.0,-497.0131281289247,2750
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,400384,0.0,1.0401556442896045,0.6866591228903848,0.0,-502.7274435031708,1502
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,500480,0.0,1.0941988907030376,0.7556065560481643,0.0,-672.229681016525,708
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,600576,0.0,1.13348364346284,0.8268472057564062,0.0,-619.7350246204727,706
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,700672,0.0,1.1555395927304357,0.29725502171258544,0.0,-1079.2204010270243,527
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,800768,0.0,0.8807016244131822,0.22128041413553218,0.0,-841.4909024920049,658
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,900864,0.07415254237288135,0.8220531112979294,0.17530993901792977,0.0,-784.0291368070884,472
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1000960,0.03795066413662239,0.6732398856347426,0.16678915983613798,0.0,-700.650883284522,527
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1101056,0.9609375,0.54442748944292,0.11329159513115883,0.0,263.2464975156728,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1201152,1.0,0.5310394816562014,0.10573574967565946,0.0,440.31168635508175,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1301248,1.0,0.5914212023481857,0.11499537179770414,0.0,443.6774346682837,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1401344,1.0,0.26626746369918475,0.10174931903384277,0.0,581.2576275031058,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1501440,1.0,0.26786193005474906,0.10862275390172726,0.0,586.7493597076244,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1601536,1.0,0.3128269781987937,0.10652858777029905,0.0,580.9446017198136,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1701632,1.0,0.21865171663067365,0.1069197385577354,0.0,614.1351814751574,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1801728,1.0,0.1963993109616776,0.09383264984717243,0.0,631.1809632498771,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,1901824,1.0,0.20683375012201427,0.10050191662958241,0.0,632.1811074689031,256
ppo__forward__state__dense__s2,ppo,forward,state,dense,2,2001920,1.0,0.19308583897535891,0.09278207314491738,0.0,633.9293921100907,256
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,100096,0.0030181086519114686,0.30854586681817264,0.1067060450714089,0.0,-566.3002661213077,994
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,200192,0.0,0.37539752497918216,0.24621881686212602,0.0,-551.2998885862352,1573
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,300288,0.0,1.5821137217187298,0.9792411133436778,0.0,-772.5400823665232,1347
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,400384,0.41414141414141414,0.8261337093560633,0.5887315343726766,0.0,-153.0917272494059,495
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,500480,0.4106382978723404,0.7577210326809775,0.4843857582896314,0.0,-93.02289774810683,470
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,600576,0.0,1.0387023530574366,0.16450221907680174,0.0,-995.7437579064853,571
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,700672,0.017716535433070866,1.0704173316057712,0.17057664452604657,0.0,-1034.0819881144043,508
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,800768,0.13259668508287292,0.6959815610673078,0.16144153436656156,0.0,-574.1955995734619,362
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,900864,0.06047516198704104,0.6796299573002157,0.1479501016035708,0.0,-636.4959135856651,463
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,1000960,0.99609375,0.32492106735938286,0.12004590608921717,0.0,475.09060029723764,256
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,1101056,0.9575289575289575,0.40475366918498473,0.17454553788535038,0.0,487.2811386646792,259
ppo__forward__state__tractor_focus__s0,ppo,forward,state,tractor_focus,0,1201152,1.0,0.5313556086078335,0.12658285215729848,0.0,408.40470248355837,256
