run_id,algo,direction,obs,reward,seed,timesteps,completion,trailer_cte,max_hitch,jackknife,ep_return,n_episodes
td3__forward__lidar8__multiplicative__s1,td3,forward,lidar8,multiplicative,1,300000,1.0,0.7689132516562319,0.16403911425732076,0.0,438.620156124457,256
td3__forward__lidar8__multiplicative__s1,td3,forward,lidar8,multiplicative,1,400000,1.0,0.6194255513600778,0.1061716404510662,0.0,525.2899032188084,256
td3__forward__lidar8__multiplicative__s1,td3,forward,lidar8,multiplicative,1,500000,1.0,1.6290061067002088,0.12720242074283306,0.0,297.83070010054547,256
td3__forward__lidar8__multiplicative__s2,td3,forward,lidar8,multiplicative,2,100000,0.0,1.1759753072692563,0.8042432169459062,0.0,-463.0728443087269,4096
td3__forward__lidar8__multiplicative__s2,td3,forward,lidar8,multiplicative,2,200000,0.55858310626703,0.666508210430702,0.43656281239736305,0.0,244.4264522743895,367
td3__forward__lidar8__multiplicative__s2,td3,forward,lidar8,multiplicative,2,300000,1.0,0.4467996532548346,0.10806461817992385,0.0,635.566706221797,256
td3__forward__lidar8__multiplicative__s2,td3,forward,lidar8,multiplicative,2,400000,1.0,0.2843040624956077,0.08562607332714833,0.0,766.2194422055036,256
td3__forward__lidar8__multiplicative__s2,td3,forward,lidar8,multiplicative,2,500000,1.0,0.8176375298033105,0.11808273411588743,0.0,471.2752443633555,256
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,100000,0.0,0.990268244611792,0.5274355995387924,0.0,-458.5319166387538,3570
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,200000,1.0,1.4734572260560852,0.10002593019453343,0.0,327.41864527153444,256
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,300000,1.0,0.3975607060870193,0.11307487465819577,0.0,678.2313353398349,256
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,400000,1.0,2.1772082381982063,0.18010583508294076,0.0,145.6979915812623,256
td3__forward__lidar24__multiplicative__s0,td3,forward,lidar24,multiplicative,0,500000,1.0,1.2050464733497774,0.17702001245925203,0.0,326.97868166062653,256
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,100000,0.0,1.1514213335623826,0.758397753966564,0.0,-462.03948958487956,3983
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,200000,0.07221006564551423,1.5437586291330683,0.5379962447370429,0.0,-354.8080985382447,457
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,300000,1.0,1.4409877561035738,0.11685619514901191,0.0,311.0152357811544,256
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,400000,1.0,0.5407227878211416,0.11278944342484465,0.0,638.0706671341959,256
td3__forward__lidar24__multiplicative__s1,td3,forward,lidar24,multiplicative,1,500000,1.0,0.4288680934168989,0.09018278735311469,0.0,691.8083116059788,256
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,100000,0.0,1.1789862400840632,0.8044068521849113,0.0,-463.18611028911084,4096
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,200000,1.0,0.5444742024282767,0.10126345296157524,0.0,553.7494693410117,256
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,300000,0.9581749049429658,1.9217093307016215,0.10783783859173154,0.0,108.94906877209591,263
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,400000,1.0,1.4254648853516163,0.09335122334596235,0.0,328.66044135483844,256
td3__forward__lidar24__multiplicative__s2,td3,forward,lidar24,multiplicative,2,500000,0.0,1.5183173035591682,0.28105111083220946,0.0,-590.786057677609,1371
td3__forward__lidar64__multiplicative__s0,td3,forward,lidar64,multiplicative,0,100000,0.0,1.179285766274103,0.8040520244103391,0.0,-463.1779189313775,4096
td3__forward__lidar64__multiplicative__s0,td3,forward,lidar64,multiplicative,0,200000,0.0,1.1780811940185836,0.804895860797842,0.0,-463.13046807379413,4096
td3__forward__lidar64__multiplicative__s0,td3,forward,lidar64,multiplicative,0,300000,0.0,1.1757245494947157,0.8039570386172272,0.0,-463.09131574662297,4096
td3__forward__lidar64__multiplicative__s0,td3,forward,lidar64,multiplicative,0,400000,0.0,1.1795928358140069,0.8050034447223879,0.0,-463.1647291290978,4096
td3__forward__lidar64__multiplicative__s0,td3,forward,lidar64,multiplicative,0,500000,0.0,1.17951624799327,0.8045317568030441,0.0,-463.18743112863984,4096
td3__forward__lidar64__multiplicative__s1,td3,forward,lidar64,multiplicative,1,100000,0.0,1.7122951636340205,0.920828335585871,0.0,-495.0524641272449,1792
td3__forward__lidar64__multiplicative__s1,td3,forward,lidar64,multiplicative,1,200000,0.0,0.7175818277991106,0.14850355401911117,0.0,-408.1445146098274,864
td3__forward__lidar64__multiplicative__s1,td3,forward,lidar64,multiplicative,1,300000,1.0,1.2834981318176109,0.08626101129630115,0.0,400.9521567593323,256
td3__forward__lidar64__multiplicative__s1,td3,forward,lidar64,multiplicative,1,400000,1.0,1.1837001912646041,0.09919056420039851,0.0,423.19968182189587,256
td3__forward__lidar64__multiplicative__s1,td3,forward,lidar64,multiplicative,1,500000,1.0,0.4990168462543261,0.084200218299884,0.0,602.3543473087484,256
td3__forward__lidar64__multiplicative__s2,td3,forward,lidar64,multiplicative,2,100000,0.0,1.1775910036510369,0.8041393464663997,0.0,-463.14123015096936,4096
td3__forward__lidar64__multiplicative__s2,td3,forward,lidar64,multiplicative,2,200000,0.11506276150627615,1.591840648949626,0.610061146911218,0.0,-393.7024475543034,478
td3__forward__lidar64__multiplicative__s2,td3,forward,lidar64,multiplicative,2,300000,0.8772563176895307,2.1176175380347217,0.09117956436659455,0.0,-173.56563428429413,277
td3__forward__lidar64__multiplicative__s2,td3,forward,lidar64,multiplicative,2,400000,0.0,0.7236117374991788,0.16797235872089983,0.0,-485.9507371318904,1493
td3__forward__lidar64__multiplicative__s2,td3,forward,lidar64,multiplicative,2,500000,1.0,1.1745935498085271,0.09253089000412729,0.0,421.0972766780308,256
td3__forward__bev__multiplicative__s0,td3,forward,bev,multiplicative,0,100000,0.0,1.1740821646058492,0.8043649772444041,0.0,-462.9923669969708,4096
td3__forward__bev__multiplicative__s0,td3,forward,bev,multiplicative,0,200000,0.0,1.1771168894693749,0.8038996203395072,0.0,-463.14332715732905,4096
td3__forward__bev__multiplicative__s0,td3,forward,bev,multiplicative,0,300000,0.0,1.1771479061959447,0.8040391977701802,0.0,-463.1224661165281,4096
td3__forward__bev__multiplicative__s0,td3,forward,bev,multiplicative,0,400000,0.0,1.1759069623396259,0.80506944499173,0.0,-463.0444169452355,4095
td3__forward__bev__multiplicative__s0,td3,forward,bev,multiplicative,0,500000,0.0,1.178285074625741,0.8044008147116983,0.0,-463.14179091787554,4096
td3__forward__bev__multiplicative__s1,td3,forward,bev,multiplicative,1,100000,0.0,1.176784159962134,0.804866062302608,0.0,-463.0933899276842,4096
td3__forward__bev__multiplicative__s1,td3,forward,bev,multiplicative,1,200000,0.0,1.1762249972043688,0.8039807736495277,0.0,-463.1121806408468,4096
td3__forward__bev__multiplicative__s1,td3,forward,bev,multiplicative,1,300000,0.0,1.1741049303911404,0.8036676260526292,0.0,-462.99247792855385,4096
td3__forward__bev__multiplicative__s1,td3,forward,bev,multiplicative,1,400000,0.0,1.178205798906796,0.803771127059008,0.0,-463.14983200691864,4096
td3__forward__bev__multiplicative__s1,td3,forward,bev,multiplicative,1,500000,0.0,1.177930582452348,0.8042258372879587,0.0,-463.14984012341336,4096
td3__forward__bev__multiplicative__s2,td3,forward,bev,multiplicative,2,100000,0.0,1.1765005787889578,0.803387048203721,0.0,-463.1170505372026,4095
td3__forward__bev__multiplicative__s2,td3,forward,bev,multiplicative,2,200000,0.0,1.1751315346449374,0.8027283629926387,0.0,-463.0856433044146,4096
td3__forward__bev__multiplicative__s2,td3,forward,bev,multiplicative,2,300000,0.0,1.1762518298701499,0.8035801090745844,0.0,-463.07424034522256,4095
td3__forward__bev__multiplicative__s2,td3,forward,bev,multiplicative,2,400000,0.0,1.1788290850983265,0.8030162514914991,0.0,-463.2168810553844,4096
td3__forward__bev__multiplicative__s2,td3,forward,bev,multiplicative,2,500000,0.0,1.175459860205569,0.8034738396090688,0.0,-463.0688823928506,4096
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,100000,0.0007552870090634441,1.8535064287572007,1.2454320148894074,0.0,-445.6618023943897,1324
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,200000,0.0,1.762715653018632,1.2303747814641992,0.04294917680744453,-433.37371388978386,1397
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,300000,0.0012368583797155227,1.6178202626972864,1.034332156642101,0.06184291898577613,-447.6060599941251,1617
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,400000,0.5379644588045234,1.4670144683184587,0.12022651014593769,0.0,173.2569414176858,619
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,500000,0.670863309352518,1.842706545370991,0.18870816458847453,0.0,100.87589691222911,556
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,600000,0.715370018975332,2.415536803451813,0.17811261233387682,0.0,-22.273983484776142,527
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,700000,0.6538461538461539,2.0858782159433447,0.1604986480904586,0.0,96.35911885115556,546
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,800000,0.08879184861717612,2.34578777849491,0.16345302827840635,0.0,-419.13474915377765,687
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,900000,0.9251968503937008,1.9508091547962745,0.21898780789548958,0.0,255.2507127556804,508
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,1000000,0.8943248532289628,1.6118731436072267,0.2366537108084227,0.009784735812133072,321.7926969570445,511
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,1100000,0.7380497131931166,1.6905943077991967,0.34826152983974545,0.0038240917782026767,165.8340694381847,523
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,1200000,0.9400386847195358,1.4845116617511147,0.2090398419208868,0.0019342359767891683,365.00669985916693,517
td3__reverse__state__multiplicative__s0,td3,reverse,state,multiplicative,0,1300000,0.9667318982387475,0.8315442982169114,0.19701941718152358,0.0,629.5606853737384,511
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,100000,0.0,1.7567567156819681,1.0660845156480454,0.0,-461.1397744439644,1578
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,200000,0.0,1.8452842994932726,1.188050553056409,0.0,-397.71479912530594,1121
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,300000,0.44345238095238093,1.4219216569183868,0.35000235701002,0.0,189.89915712571747,672
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,400000,0.4658573596358118,1.654884931705,0.17541598008552706,0.0,145.7803885640456,659
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,500000,0.007675438596491228,2.37453646425856,0.1549508917439533,0.0,-473.8619439590024,912
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,600000,0.6155234657039711,1.351951872600355,0.20534360745000496,0.0,321.1636113389936,554
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,700000,0.832391713747646,1.4001124018864488,0.18349177069021932,0.0,355.22575463621007,531
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,800000,0.928436911487759,1.5937146707703669,0.22546744547265174,0.0,326.16736319321626,531
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,900000,0.8092485549132948,2.282845474762017,0.15670829451497578,0.0,108.27947463910309,519
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,1000000,0.9457364341085271,2.0604790529153956,0.15272133181579123,0.0,276.0744470501222,516
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,1100000,0.9011627906976745,1.7150245672663142,0.16645049538405599,0.0,367.5955250822475,516
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,1200000,0.97265625,1.029930718750382,0.1485924313456053,0.0,534.9170202149312,512
td3__reverse__state__multiplicative__s1,td3,reverse,state,multiplicative,1,1300000,0.91796875,1.4389850740148658,0.193180423535523,0.0,369.0826801418857,512
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,100000,0.0,1.7994360716143778,1.2440591850798743,0.0030816640986132513,-429.1746879618135,1298
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,200000,0.0,1.9909063284764905,1.358291741877186,0.6204081632653061,-440.7775288545208,1225
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,300000,0.01456953642384106,1.884659666905308,0.3779892503623141,0.0,-293.4894287439157,755
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,400000,0.5379537953795379,1.5395951842681772,0.13050436790380934,0.0,143.8263747271009,606
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,500000,0.42168674698795183,1.9005569484610072,0.2014758705711329,0.0,-1.322188559665759,664
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,600000,0.1037593984962406,2.067540975623848,0.196754210498324,0.0,-331.89948449292723,665
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,700000,0.8816793893129771,1.395646982603605,0.16513112248525819,0.0,378.3828530778597,524
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,800000,0.9650485436893204,1.4826279865756486,0.22511643263900163,0.0,432.00522039664315,515
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,900000,0.9649122807017544,0.862618675473826,0.19098393245079132,0.0,637.868461623852,513
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,1000000,0.9409448818897638,1.6180735701273163,0.2041119604158824,0.0,356.2842871651244,508
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,1100000,0.908,1.7112636715542306,0.3214666782319546,0.0,244.59608982228895,500
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,1200000,0.972,1.1536961018700251,0.2838783806860447,0.0,481.7215748116109,500
td3__reverse__state__multiplicative__s2,td3,reverse,state,multiplicative,2,1300000,0.9513618677042801,1.2582751277576576,0.1804566228841993,0.0,432.88952364964666,514
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,100000,0.0,0.9356481493672335,0.9525483998451943,0.0,-470.1997160763146,5207
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,200000,0.0,1.703307794069497,1.2940641763990959,0.030973451327433628,-379.67179247864254,1130
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,300000,0.0035971223021582736,1.6320332409795586,0.5690325236827921,0.0035971223021582736,-248.39119163140458,834
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,400000,0.0,1.8962327186968806,0.3975119728433049,0.0,-448.82243302703375,1518
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,500000,0.0022675736961451248,2.924668467014563,0.2626064625946708,0.0,-605.8248273463928,882
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,600000,0.0,2.5404632465876644,0.19282945929014164,0.0,-524.4570515624819,920
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,700000,0.04265997490589712,1.8579093214345466,0.5361301805286515,0.0,-393.64236915191645,797
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,800000,0.07718120805369127,2.010183027142252,0.5989580432190591,0.0,-367.9221049973087,596
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,900000,0.0106951871657754,1.59920655328597,0.35006654353184813,0.0,-294.7669186839002,748
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,1000000,0.010679611650485437,2.0000192924392617,0.5245689351437162,0.0,-435.6895056571488,1030
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,1100000,0.0,1.883102126798153,0.2621670623738139,0.0,-450.7080587196301,1244
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,1200000,0.7723880597014925,1.7470896251074655,0.47899484450914964,0.009328358208955223,155.74130862862913,536
td3__reverse__lidar8__multiplicative__s0,td3,reverse,lidar8,multiplicative,0,1300000,0.04878048780487805,2.836394795103535,0.2708107482732796,0.008130081300813009,-579.0373030831252,615
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,100000,0.0,1.9051206698402374,1.2275590871913094,0.030714285714285715,-466.62533854810357,1400
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,200000,0.0,1.8066355009286184,1.2404921801426472,0.6012820512820513,-281.5574741194176,780
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,300000,0.00684931506849315,2.185607678914288,0.3101401654535641,0.0,-434.6852846309394,876
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,400000,0.006234413965087282,2.3821935844239146,0.1908812712961599,0.0,-466.6094144575219,802
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,500000,0.7882797731568998,1.0271918807242308,0.13439021505228824,0.0,582.6508137087264,529
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,600000,0.8800773694390716,1.1862770685524033,0.15097370302048826,0.0,454.7140151565044,517
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,700000,0.06777893639207508,2.596805284859552,0.34348488014824574,0.0,-529.0951984698642,959
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,800000,0.9466403162055336,1.114715528484852,0.26066357492222614,0.0,441.23768216642344,506
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,900000,0.9640718562874252,0.8510317896472617,0.3314006821421568,0.001996007984031936,520.1207557145215,501
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,1000000,0.6886792452830188,2.5887245850955285,0.3463397856309729,0.03962264150943396,-136.50419164498837,530
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,1100000,0.7767175572519084,1.6220799405224338,0.4632996886058618,0.19083969465648856,188.1338910297823,524
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,1200000,0.7893700787401575,1.9007948034817301,0.5080298361346478,0.0,69.09118336474833,508
td3__reverse__lidar8__multiplicative__s1,td3,reverse,lidar8,multiplicative,1,1300000,0.01066350710900474,2.5629467242031416,1.243018688960663,0.7215639810426541,-552.6287671820058,844
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,100000,0.0,1.4472023843934352,0.6818105690001982,0.0028873917228103944,-470.3098119846548,2078
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,200000,0.0007776049766718507,1.7619489147747098,1.068021763446357,0.04665629860031104,-427.2256763733521,1286
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,300000,0.0,1.8134850103554039,0.5573398904222995,0.0,-464.2172318817665,1600
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,400000,0.000999000999000999,1.9028087890093914,0.22699352720013627,0.0,-367.41283664592555,1001
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,500000,0.6601073345259392,1.4357591539035341,0.16168340454827695,0.0,212.4930368940474,559
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,600000,0.09719626168224299,2.327078322973953,0.17563168389774927,0.0,-417.9691170534315,535
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,700000,0.96484375,1.3448992872433658,0.15751390604054905,0.0,448.76023040702563,512
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,800000,0.8711538461538462,1.8213683684245894,0.16792699384431425,0.0,287.775792395532,520
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,900000,0.8173076923076923,2.0513116127543634,0.15562247910106985,0.0,184.03994597284222,520
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,1000000,0.7408829174664108,2.9086712003761788,0.2286523360179848,0.0019193857965451055,-194.61405253536887,521
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,1100000,0.9512670565302144,1.3972918573032376,0.1732699061956322,0.001949317738791423,398.41664301589645,513
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,1200000,0.9263565891472868,0.7837374595698651,0.1854086329424104,0.02131782945736434,652.4487966968912,516
td3__reverse__lidar8__multiplicative__s2,td3,reverse,lidar8,multiplicative,2,1300000,0.9357976653696498,1.0003958026669866,0.19352776064367147,0.0038910505836575876,615.57684936672,514
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,100000,0.0,1.99540217817964,1.2752614504690594,0.5372966909702748,-509.7950671648419,1783
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,200000,0.0017985611510791368,1.8935124180630032,1.2135336533483627,0.048561151079136694,-402.7396223596743,1112
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,300000,0.0014265335235378032,1.6037999352408443,1.0273810840409765,0.0,-404.16907390401025,1402
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,400000,0.0,1.911734959855599,0.17554794426280393,0.0,-399.85439777793613,1158
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,500000,0.03879310344827586,1.8492674787383143,0.23448199863363614,0.0,-330.0310569855026,696
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,600000,0.037396121883656507,1.9371130501520593,0.2755740582220607,0.0,-315.1766426267717,722
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,700000,0.0228494623655914,2.4385819399013138,0.24602806208635208,0.0,-479.1591049012959,744
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,800000,0.8776290630975143,1.8848631494412311,0.28644573054566663,0.017208413001912046,249.39380740779197,523
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,900000,0.9177820267686424,1.2981662972308727,0.22857441478204088,0.0038240917782026767,386.4643911363664,523
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,1000000,0.9404990403071017,0.9512031165001755,0.18235434766236744,0.0,544.8087358854243,521
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,1100000,0.8519230769230769,2.292803244695872,0.21531407439078276,0.03076923076923077,72.86789609963532,520
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,1200000,0.9400386847195358,0.8960023818876933,0.16467816468933508,0.009671179883945842,650.3546083806493,517
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,1300000,0.935672514619883,2.007309479133177,0.19433943901145667,0.0,283.60513948492826,513
td3__reverse__lidar24__multiplicative__s1,td3,reverse,lidar24,multiplicative,1,100000,0.0,0.9384151264441625,0.9520755305339673,0.0,-470.2149766962139,5207
td3__reverse__lidar24__multiplicative__s1,td3,reverse,lidar24,multiplicative,1,200000,0.0,0.9489787662818967,0.9520056033737012,0.0,-470.3662281051421,5223
td3__reverse__lidar24__multiplicative__s1,td3,reverse,lidar24,multiplicative,1,300000,0.0,0.9258149544799574,0.9521529325103796,0.0,-469.9732751363416,5218
td3__reverse__lidar24__multiplicative__s1,td3,reverse,lidar24,multiplicative,1,400000,0.0,0.939415980647341,0.9523025030414599,0.0,-470.2475648568276,5212
td3__reverse__lidar24__multiplicative__s1,td3,reverse,lidar24,multiplicative,1,500000,0.0,0.9305665797880163,0.9524050234032226,0.0,-470.1317639249105,5210
